-1.06319805623727,-2.68021368232397,7.34663104557739,1.83665776139435,-1.27191782826198,141.738629902179
-0.781679469221529,-1.83306130359405,5.06761775539763,1.26690443884941,-0.993550277256595,93.900435072395
-0.556207347341683,-1.21465244053718,3.40031048877379,0.850077622193449,-0.767682105305454,61.6013604826443
-0.389012466882504,-0.778860947378914,2.18076620737723,0.545191551844308,-0.580689755244619,39.4245174638594
-0.270672666510135,-0.48642389638328,1.3040190092992,0.3260047523248,-0.425194389860504,24.1966336704549
-0.188587428632726,-0.30246623727264,0.697204947121685,0.174301236780421,-0.297773429011612,13.9277904168754
-0.136513627727426,-0.198364224081387,0.304470938026501,0.0761177345066252,-0.19720987510167,7.23086065591828
-0.106076978395453,-0.14095975818829,0.0800973106275249,0.0200243276568812,-0.122158337442596,3.15040272566273
-0.0880493690168079,-0.0926048293159404,-0.0184202330222344,-0.0046050582555586,-0.0694019552595536,0.994444021840301
-0.0756923665766766,-0.0315604053924171,-0.0365393057312896,-0.0091348264328224,-0.0343145707926179,0.158373788235534
-0.0647863601911645,0.0204247776011333,-0.0221779765255975,-0.00554449413139937,-0.0135693703037537,-0.0152801919511085
-0.0534034193633286,0.0412543402141866,-0.00804744726142642,-0.00201186181535661,-0.00409873125585626,-0.0125582410546526
-0.041499856717631,0.0395375279308232,-0.00191945405513122,-0.000479863513782805,-0.00104361240152981,-0.00103891064979766
-0.0300908317986154,0.0302240477786079,-0.000299764054846607,-7.49410137116518e-05,-0.000334167378505567,0.00183246645034609
-0.0200550234606125,0.020466561728258,-2.86964691065261e-05,-7.17411727663153e-06,-0.000172472834638609,0.00164073810199684
-0.0118387933064557,0.0122571268055429,-1.50364702911077e-06,-3.75911757277692e-07,-9.94340664257874e-05,0.00101531734285712
-0.00562921353152802,0.00601226377576671,-3.69894379015356e-08,-9.24735947538391e-09,-4.78802988608533e-05,0.000491536845592845
-0.00144829559130658,0.00177638169661217,-3.50745821275922e-10,-8.76864553189804e-11,-1.28913487499791e-05,0.000132372277924298
0.000862789973003441,-0.000603544377563016,-5.48172618408671e-13,-1.37043154602168e-13,6.68771608591664e-06,-6.8671960472038e-05
0.0016648024456871,-0.0014809986597447,0,0,1.36582803496949e-05,-0.000140248302485082
0.00148373068085357,-0.0013726748992209,0,0,1.23253915860389e-05,-0.000126561705628124
0.000894085237625149,-0.000843843365156463,-5.82867087928207e-14,-1.45716771982052e-14,7.48328690614048e-06,-7.6841176169332e-05
0.000355468884380578,-0.00034766486088076,0,0,3.00932727854587e-06,-3.09008941338711e-05
6.92320011242305e-05,-7.83427942697501e-05,0,0,6.06662983189275e-07,-6.22944177134983e-06
-8.51500418633086e-06,1.96524380668763e-06,0,0,-7.55702951777467e-08,7.75983919190689e-07
-4.73874924246988e-06,4.32737591576342e-06,0,0,-6.81328756309505e-08,6.99613414488493e-07
7.87261038386705e-08,7.60516877881921e-07,0,0,-1.8115171724491e-08,1.86012836050697e-07
3.86136074097176e-07,4.1476937347947e-08,0,0,-1.71914089665609e-09,1.76527947654434e-08
3.34109304396245e-07,-1.44046896986615e-08,0,0,2.83329770501646e-10,-2.9103802550052e-09
3.53916711477782e-07,-4.90133264841843e-09,0,0,1.18973407044934e-10,-1.22145060131166e-09
3.7509533056158e-07,-7.46717069592079e-10,-3.24046345312468e-12,-8.10115863281169e-13,1.90315623662298e-11,-1.97271478189975e-10
3.83024833630953e-07,-8.86219239522664e-11,0,0,4.05204967962309e-13,-5.29259976569948e-12
3.84740298064165e-07,0,-3.24046345312468e-12,-8.10115863281169e-13,-4.33961449559635e-11,4.44720873389371e-10
3.84960128339359e-07,0,-3.24046345312468e-12,-8.10115863281169e-13,-7.8426767992705e-14,-8.14246117799919e-14
3.85008747828794e-07,0,0,0,0,0
3.84994545953873e-07,0,0,0,0,0
3.84968354492514e-07,0,0,0,0,0
3.84931038017228e-07,0,0,0,0,0
3.84888940964529e-07,0,0,0,0,0
3.84834333039025e-07,0,0,0,0,0
3.84763870379388e-07,0,0,0,0,0
3.84677756414444e-07,0,0,0,0,0
3.8457394414163e-07,0,0,0,0,0
3.84427119386399e-07,0,0,0,0,0
