0,0
0.0032987838181392,0.000138927136099235
0.00332263039138073,0.000139931930773845
0.00338012213427715,0.000142362906275409
0.00345693482534353,0.000145641723939145
0.00354205528619176,0.000149341798290174
0.00362847534251009,0.000153209894613434
0.00371181669756828,0.000157100644512656
0.00378941246065145,0.000160931656631744
0.00385976121085954,0.000164656404483281
0.008738002327962,0.000429974076449514
0.00878235196889491,0.000432387102050702
0.00888022835061377,0.000437726966521371
0.0090071340505703,0.000444701603505928
0.00914566429880322,0.000452423557774781
0.0092851153137634,0.000460376807333012
0.00934752660269747,0.000463967822021137
0.00948133980010708,0.000471857157780893
0.00960556419375051,0.000479514937450023
0.0096599174541594,0.000482953942944136
0.00977235812953785,0.000490287348489848
0.017039237465547,0.000996414953231552
0.0171186441480319,0.00100194719346789
0.0172183219969459,0.00100890582652438
0.0173901764025999,0.0010209043236001
0.0176090130691076,0.00103627098638009
0.0176555828774325,0.00103954364469906
0.0178916109508061,0.00105630224677005
0.0181273895532516,0.00107334742219615
0.0183525809121251,0.00109006076483121
0.0184393716458156,0.00109661734474424
0.0186478641953318,0.00111265152783148
0.01868718582387,0.00111574509670319
0.0188756501257527,0.00113091285275719
0.0189500250410041,0.00113705232161347
0.0191170311819769,0.00115125983452854
0.0191497941363422,0.00115416250025108
0.0295077248395971,0.00207211797532219
0.0296418709111083,0.00208400930005511
0.0299342741784062,0.002109972574528
0.0303028918516096,0.00214285130767533
0.0306970970317288,0.00217832089345677
0.0308425455051485,0.00219152838148056
0.0309053716201377,0.00219724221514795
0.0312968507076019,0.0022329717412557
0.0316694285682455,0.00226769349944425
0.032013725864308,0.00230070479230762
0.0321384488467581,0.00231290371593939
0.0324494581538437,0.00234383535923163
0.0324764233679619,0.00234653642958405
0.0325288032392381,0.00235181995028338
0.0328044488457118,0.00238049996388575
0.0329099045174214,0.00239170013280061
0.0331501503392608,0.00241807435847623
0.0472189215633317,0.00399682541646465
0.0474407996127699,0.00402172853284281
0.0479262612919487,0.00407628760592339
0.0479694070511888,0.00408113900232571
0.0485749931367042,0.0041494418033031
0.0485969308275458,0.00415193213898772
0.0492395451188008,0.00422491431226605
0.0498744455455622,0.00429783979343183
0.0499624692914585,0.00430806197928062
0.050168715518713,0.00433214804039778
0.0507712583104973,0.00440251693444158
0.0513273527738317,0.00446895546066565
0.0518296072684968,0.00453075734374824
0.0520042343734138,0.00455261755887368
0.052039370374233,0.0045570373836332
0.0524848105567685,0.00461389334552672
0.0525574171837813,0.00462316540006414
0.0525750669227717,0.00462543820256026
0.0529637703626071,0.0046772809096405
0.0531097602427063,0.00469700483725614
0.053443969121585,0.00474391984130914
0.0534722703261737,0.00474791161044099
0.0535314926881258,0.00475626507171409
0.0716059419666207,0.00731474668306619
0.0719750147692406,0.00736699763114198
0.0727694744198008,0.00747958976391806
0.0737421418725539,0.00761782879114975
0.0747640278004754,0.00776386285760527
0.0757678131496853,0.00790860568026199
0.0757818582541801,0.00791065707487237
0.0767318589370058,0.00804947331058569
0.0768524934104173,0.0080671676718635
0.0771359599673409,0.00810934055429925
0.078011840372918,0.00823967957468357
0.0788030743293699,0.0083602514746249
0.0788508638437847,0.00836772128541961
0.0795533235517966,0.00847799035218053
0.0795758760994175,0.0084815611184829
0.0798132993477746,0.00851923971680199
0.0799118914230143,0.00853501714801024
0.0805258506488812,0.00863491391210093
0.08053690301594,0.00863674308605893
0.0810657896240621,0.00872650148624817
0.081262378947683,0.0087599748962481
0.0813005428163104,0.00876659982027771
0.0813802768278119,0.00878057570731105
0.0813980531692595,0.00878373587823619
0.103074104884869,0.0126426845423464
0.103710844742456,0.0127560556700897
0.104160358346379,0.0128361190825002
0.105455561715088,0.0130669210365164
0.10698745072827,0.0133405155570737
0.108573063723722,0.013624946366581
0.110118526902324,0.0139041695250101
0.111576380187594,0.0141703707077982
0.111737406299714,0.0141999384244668
0.113080122956297,0.0144487236323756
0.113088719066085,0.0144503330700214
0.11346601305752,0.0145212770602978
0.114679444865781,0.0147504463380308
0.114743280177792,0.0147627388751942
0.114773436925868,0.0147685601694491
0.115852178588567,0.0149772443178301
0.115982716807474,0.0150032050577285
0.116927391788031,0.0151913700779439
0.116941244543311,0.0151941337293638
0.117254352597569,0.0152566321134318
0.118069966897124,0.0154248018357027
0.11807656914844,0.0154261973431604
0.118127158558693,0.0154369227757814
0.11838424232275,0.0154916703910064
0.119079122280588,0.0156407826128794
0.119102691559677,0.0156458444102169
0.119207484794458,0.0156684964813407
0.142835615489546,0.0209465953876607
0.144032666864916,0.0212140204343234
0.146157795897917,0.0216890956774724
0.146168460190723,0.0216914806585732
0.148538151661688,0.022222180702587
0.149122765297294,0.0223534320327421
0.151522128914731,0.0228926554683129
0.153835644032648,0.0234155713836601
0.156008963505718,0.0239109835651708
0.156217894965309,0.0239586638819711
0.158217238785179,0.0244197900366663
0.158256910865865,0.0244290628854414
0.160064804071519,0.0248524972069388
